6.310653800446172568e+01 2.845134049827460765e-03
6.657178111046535207e+01 3.051651452558074192e-03
7.022730418053318147e+01 3.276463275380502981e-03
7.408355567776479234e+01 3.521080316034336504e-03
7.815155780081676085e+01 3.787118379534894740e-03
8.244293798829554021e+01 4.076300791665026652e-03
8.696996215308851674e+01 4.390460053837588576e-03
9.174556974162518941e+01 4.731538435558337204e-03
9.678341071827740905e+01 5.101587277403913517e-03
1.020978845806103408e+02 5.502764754000582723e-03
1.077041815169989576e+02 5.937331823575150470e-03
1.136183258242521390e+02 6.407646069020595143e-03
1.198572217093397683e+02 6.916153116004152002e-03
1.264387016061401994e+02 7.465375297542420178e-03
1.333815771453077730e+02 8.057897222936896003e-03
1.407056929229470086e+02 8.696347903443172808e-03
1.484319832217783528e+02 9.383379089123155756e-03
1.565825318469199487e+02 1.012163948273790345e-02
1.651806352473119830e+02 1.091374451911549491e-02
1.742508691032014951e+02 1.176224143408228368e-02
1.838191585700126325e+02 1.266956939768764182e-02
1.939128523793779095e+02 1.363801455392957621e-02
2.045608010091320921e+02 1.466965989519621733e-02
2.157934391456965670e+02 1.576633000559400991e-02
2.276428726745579922e+02 1.692953083427823149e-02
2.401429704474797120e+02 1.816038480835348301e-02
2.533294610887429883e+02 1.945956176468525284e-02
2.672400351171156672e+02 2.082720637008646930e-02
2.819144526754402591e+02 2.226286290780909657e-02
2.973946571757610400e+02 2.376539853196832017e-02
3.137248951848205252e+02 2.533292632607456532e-02
3.309518428925848639e+02 2.696272974147760279e-02
3.491247395252862589e+02 2.865119022908253071e-02
3.682955280843064543e+02 3.039372010456011658e-02
3.885190038131742654e+02 3.218470289348442093e-02
4.098529708170337926e+02 3.401744357722388118e-02
4.323584072822446842e+02 3.588413129084419562e-02
4.560996397683553596e+02 3.777581709799998633e-02
4.811445270706232122e+02 3.968240947187819806e-02
5.075646541786095440e+02 4.159269003320553715e-02
5.354355368852347965e+02 4.349435192466286765e-02
5.648368376311208294e+02 4.537406292612952002e-02
5.958525932011656323e+02 4.721755502994444409e-02
6.285714549241575924e+02 4.900974169618903947e-02
6.630869420619974335e+02 5.073486339546929430e-02
6.994977091127727817e+02 5.237666132639159228e-02
7.379078277917120658e+02 5.391857837796987934e-02
7.784270844959936539e+02 5.534398551077308881e-02
8.211712941036498705e+02 5.663643077792139546e-02
8.662626310034740982e+02 5.777990722740213719e-02
9.138299783021186613e+02 5.875913495542112869e-02
9.640092962065007214e+02 5.955985165601636322e-02
1.016944010634454344e+03 6.016910517780214157e-02
1.072785423164382109e+03 6.057554089888664978e-02
1.131693143495652976e+03 6.076967620984585067e-02
1.193835545655831993e+03 6.074415409358827761e-02
1.259390249258705126e+03 6.049396774626705775e-02
1.328544627188664890e+03 6.001664842373600345e-02
1.401496341162551062e+03 5.931240924180366386e-02
1.478453906699729714e+03 5.838423851199447956e-02
1.559637289115243448e+03 5.723793734977324771e-02
1.645278532239540027e+03 5.588209772637750539e-02
1.735622421661831140e+03 5.432801881021150775e-02
1.830927184392814070e+03 5.258956130593516604e-02
1.931465226946554594e+03 5.068294148239554930e-02
2.037523913951204577e+03 4.862646860688874667e-02
2.149406389514002058e+03 4.644023148772982723e-02
2.267432443688242529e+03 4.414574168113329089e-02
2.391939426518834807e+03 4.176554255440181884e-02
2.523283212278982319e+03 3.932279473377461171e-02
2.661839216654095253e+03 3.684084943140564228e-02
2.808003469780269370e+03 3.434282168654813339e-02
2.962193748204390431e+03 3.185117563520045020e-02
3.124850769001293429e+03 2.938733352643525462e-02
3.296439449461093773e+03 2.697131934234904202e-02
3.477450235947207148e+03 2.462144658595732602e-02
3.668400505723292099e+03 2.235405813398651589e-02
3.869836045755912437e+03 2.018332408576067882e-02
4.082332612719733334e+03 1.812110136739030972e-02
4.306497578664158937e+03 1.617685657490933529e-02
4.542971667045178947e+03 1.435765126811655405e-02
4.792430784084447623e+03 1.266818676426448645e-02
5.055587950690128309e+03 1.111090352515432290e-02
5.333195340461459637e+03 9.686128566923461747e-03
5.626046429602145508e+03 8.392263015061157683e-03
5.934978264887686237e+03 7.226001022585935851e-03
6.260873856169041574e+03 6.182570788089323914e-03
6.604664700251056274e+03 5.255988349959161976e-03
6.967333443359611920e+03 4.439315168531850903e-03
7.349916689807442708e+03 3.724911194394206482e-03
7.753507964886665832e+03 3.104676097874561978e-03
8.179260840456675396e+03 2.570272530054267153e-03
8.628392232161191714e+03 2.113326621504550088e-03
9.102185877698804688e+03 1.725602322711957976e-03
9.601996006088817012e+03 1.399147575157330724e-03
1.012925120842016804e+04 1.126411607874669126e-03
1.068545852114702393e+04 9.003338261538775282e-04
1.127220773360222847e+04 7.144057556681445830e-04
1.189117593204062359e+04 5.627083001888602944e-04
1.254413229320032951e+04 4.399271522839256544e-04
